;Concurso;bola_id;bola_num_sort
24471;1632;Bola15;25.0
24472;1632;Bola2;5.0
24473;1632;Bola3;8.0
24474;1632;Bola4;12.0
24475;1632;Bola5;13.0
24476;1632;Bola6;14.0
24477;1632;Bola7;15.0
24478;1632;Bola8;16.0
24479;1632;Bola9;18.0
24480;1633;Bola1;1.0
24481;1633;Bola10;18.0
24482;1633;Bola11;19.0
24483;1633;Bola12;20.0
24484;1633;Bola13;23.0
24485;1633;Bola14;24.0
24486;1633;Bola15;25.0
24487;1633;Bola2;2.0
24488;1633;Bola3;3.0
24489;1633;Bola4;5.0
24490;1633;Bola5;6.0
24491;1633;Bola6;7.0
24492;1633;Bola7;9.0
24493;1633;Bola8;10.0
24494;1633;Bola9;17.0
24495;1634;Bola1;3.0
24496;1634;Bola10;15.0
24497;1634;Bola11;19.0
24498;1634;Bola12;21.0
24499;1634;Bola13;22.0
24500;1634;Bola14;24.0
24501;1634;Bola15;25.0
24502;1634;Bola2;4.0
24503;1634;Bola3;5.0
24504;1634;Bola4;6.0
24505;1634;Bola5;7.0
24506;1634;Bola6;9.0
24507;1634;Bola7;10.0
24508;1634;Bola8;13.0
24509;1634;Bola9;14.0
24510;1635;Bola1;1.0
24511;1635;Bola10;19.0
24512;1635;Bola11;21.0
24513;1635;Bola12;22.0
24514;1635;Bola13;23.0
24515;1635;Bola14;24.0
24516;1635;Bola15;25.0
24517;1635;Bola2;3.0
24518;1635;Bola3;6.0
24519;1635;Bola4;7.0
24520;1635;Bola5;8.0
24521;1635;Bola6;12.0
24522;1635;Bola7;15.0
24523;1635;Bola8;16.0
24524;1635;Bola9;17.0
24525;1636;Bola1;2.0
24526;1636;Bola10;15.0
24527;1636;Bola11;18.0
24528;1636;Bola12;19.0
24529;1636;Bola13;20.0
24530;1636;Bola14;22.0
24531;1636;Bola15;25.0
24532;1636;Bola2;3.0
24533;1636;Bola3;6.0
24534;1636;Bola4;7.0
24535;1636;Bola5;8.0
24536;1636;Bola6;9.0
24537;1636;Bola7;12.0
24538;1636;Bola8;13.0
24539;1636;Bola9;14.0
24540;1637;Bola1;3.0
24541;1637;Bola10;15.0
24542;1637;Bola11;17.0
24543;1637;Bola12;18.0
24544;1637;Bola13;19.0
24545;1637;Bola14;22.0
24546;1637;Bola15;24.0
24547;1637;Bola2;4.0
24548;1637;Bola3;5.0
24549;1637;Bola4;7.0
24550;1637;Bola5;8.0
24551;1637;Bola6;11.0
24552;1637;Bola7;12.0
24553;1637;Bola8;13.0
24554;1637;Bola9;14.0
24555;1638;Bola1;1.0
24556;1638;Bola10;19.0
24557;1638;Bola11;20.0
24558;1638;Bola12;22.0
24559;1638;Bola13;23.0
24560;1638;Bola14;24.0
24561;1638;Bola15;25.0
24562;1638;Bola2;7.0
24563;1638;Bola3;8.0
24564;1638;Bola4;10.0
24565;1638;Bola5;11.0
24566;1638;Bola6;12.0
24567;1638;Bola7;14.0
24568;1638;Bola8;15.0
24569;1638;Bola9;16.0
24570;1639;Bola1;1.0
24571;1639;Bola10;14.0
24572;1639;Bola11;15.0
24573;1639;Bola12;19.0
24574;1639;Bola13;20.0
24575;1639;Bola14;22.0
24576;1639;Bola15;25.0
24577;1639;Bola2;3.0
24578;1639;Bola3;5.0
24579;1639;Bola4;6.0
24580;1639;Bola5;7.0
24581;1639;Bola6;8.0
24582;1639;Bola7;9.0
24583;1639;Bola8;10.0
24584;1639;Bola9;11.0
24585;1640;Bola1;1.0
24586;1640;Bola10;17.0
24587;1640;Bola11;20.0
24588;1640;Bola12;21.0
24589;1640;Bola13;22.0
24590;1640;Bola14;24.0
24591;1640;Bola15;25.0
24592;1640;Bola2;2.0
24593;1640;Bola3;4.0
24594;1640;Bola4;5.0
24595;1640;Bola5;6.0
24596;1640;Bola6;12.0
24597;1640;Bola7;14.0
24598;1640;Bola8;15.0
24599;1640;Bola9;16.0
24600;1641;Bola1;3.0
24601;1641;Bola10;17.0
24602;1641;Bola11;19.0
24603;1641;Bola12;20.0
24604;1641;Bola13;21.0
24605;1641;Bola14;22.0
24606;1641;Bola15;25.0
24607;1641;Bola2;4.0
24608;1641;Bola3;5.0
24609;1641;Bola4;8.0
24610;1641;Bola5;9.0
24611;1641;Bola6;11.0
24612;1641;Bola7;12.0
24613;1641;Bola8;14.0
24614;1641;Bola9;16.0
24615;1642;Bola1;2.0
24616;1642;Bola10;18.0
24617;1642;Bola11;19.0
24618;1642;Bola12;20.0
24619;1642;Bola13;22.0
24620;1642;Bola14;24.0
24621;1642;Bola15;25.0
24622;1642;Bola2;5.0
24623;1642;Bola3;6.0
24624;1642;Bola4;7.0
24625;1642;Bola5;10.0
24626;1642;Bola6;11.0
24627;1642;Bola7;13.0
24628;1642;Bola8;15.0
24629;1642;Bola9;17.0
24630;1643;Bola1;1.0
24631;1643;Bola10;14.0
24632;1643;Bola11;16.0
24633;1643;Bola12;19.0
24634;1643;Bola13;22.0
24635;1643;Bola14;23.0
24636;1643;Bola15;25.0
24637;1643;Bola2;2.0
24638;1643;Bola3;3.0
24639;1643;Bola4;4.0
24640;1643;Bola5;5.0
24641;1643;Bola6;7.0
24642;1643;Bola7;9.0
24643;1643;Bola8;10.0
24644;1643;Bola9;12.0
24645;1644;Bola1;2.0
24646;1644;Bola10;13.0
24647;1644;Bola11;15.0
24648;1644;Bola12;18.0
24649;1644;Bola13;22.0
24650;1644;Bola14;23.0
24651;1644;Bola15;24.0
24652;1644;Bola2;3.0
24653;1644;Bola3;4.0
24654;1644;Bola4;5.0
24655;1644;Bola5;6.0
24656;1644;Bola6;7.0
24657;1644;Bola7;8.0
24658;1644;Bola8;9.0
24659;1644;Bola9;11.0
24660;1645;Bola1;2.0
24661;1645;Bola10;16.0
24662;1645;Bola11;18.0
24663;1645;Bola12;20.0
24664;1645;Bola13;21.0
24665;1645;Bola14;23.0
24666;1645;Bola15;25.0
24667;1645;Bola2;3.0
24668;1645;Bola3;4.0
24669;1645;Bola4;5.0
24670;1645;Bola5;8.0
24671;1645;Bola6;9.0
24672;1645;Bola7;10.0
24673;1645;Bola8;14.0
24674;1645;Bola9;15.0
24675;1646;Bola1;1.0
24676;1646;Bola10;15.0
24677;1646;Bola11;17.0
24678;1646;Bola12;18.0
24679;1646;Bola13;20.0
24680;1646;Bola14;22.0
24681;1646;Bola15;25.0
24682;1646;Bola2;3.0
24683;1646;Bola3;4.0
24684;1646;Bola4;5.0
24685;1646;Bola5;6.0
24686;1646;Bola6;7.0
24687;1646;Bola7;9.0
24688;1646;Bola8;12.0
24689;1646;Bola9;13.0
24690;1647;Bola1;1.0
24691;1647;Bola10;15.0
24692;1647;Bola11;19.0
24693;1647;Bola12;20.0
24694;1647;Bola13;22.0
24695;1647;Bola14;24.0
24696;1647;Bola15;25.0
24697;1647;Bola2;2.0
24698;1647;Bola3;4.0
24699;1647;Bola4;7.0
24700;1647;Bola5;8.0
24701;1647;Bola6;9.0
24702;1647;Bola7;10.0
24703;1647;Bola8;12.0
24704;1647;Bola9;14.0
24705;1648;Bola1;4.0
24706;1648;Bola10;19.0
24707;1648;Bola11;21.0
24708;1648;Bola12;22.0
24709;1648;Bola13;23.0
24710;1648;Bola14;24.0
24711;1648;Bola15;25.0
24712;1648;Bola2;9.0
24713;1648;Bola3;10.0
24714;1648;Bola4;11.0
24715;1648;Bola5;12.0
24716;1648;Bola6;13.0
24717;1648;Bola7;15.0
24718;1648;Bola8;16.0
24719;1648;Bola9;17.0
24720;1649;Bola1;4.0
24721;1649;Bola10;17.0
24722;1649;Bola11;18.0
24723;1649;Bola12;20.0
24724;1649;Bola13;22.0
24725;1649;Bola14;23.0
24726;1649;Bola15;24.0
24727;1649;Bola2;5.0
24728;1649;Bola3;8.0
24729;1649;Bola4;9.0
24730;1649;Bola5;12.0
24731;1649;Bola6;13.0
24732;1649;Bola7;14.0
24733;1649;Bola8;15.0
24734;1649;Bola9;16.0
24735;1650;Bola1;3.0
24736;1650;Bola10;17.0
24737;1650;Bola11;18.0
24738;1650;Bola12;19.0
24739;1650;Bola13;20.0
24740;1650;Bola14;22.0
24741;1650;Bola15;25.0
24742;1650;Bola2;4.0
24743;1650;Bola3;5.0
24744;1650;Bola4;8.0
24745;1650;Bola5;10.0
24746;1650;Bola6;13.0
24747;1650;Bola7;14.0
24748;1650;Bola8;15.0
24749;1650;Bola9;16.0
24750;1651;Bola1;1.0
24751;1651;Bola10;17.0
24752;1651;Bola11;18.0
24753;1651;Bola12;19.0
24754;1651;Bola13;20.0
24755;1651;Bola14;22.0
24756;1651;Bola15;24.0
24757;1651;Bola2;2.0
24758;1651;Bola3;3.0
24759;1651;Bola4;4.0
24760;1651;Bola5;6.0
24761;1651;Bola6;7.0
24762;1651;Bola7;8.0
24763;1651;Bola8;10.0
24764;1651;Bola9;16.0
24765;1652;Bola1;2.0
24766;1652;Bola10;16.0
24767;1652;Bola11;17.0
24768;1652;Bola12;18.0
24769;1652;Bola13;21.0
24770;1652;Bola14;24.0
24771;1652;Bola15;25.0
24772;1652;Bola2;3.0
24773;1652;Bola3;4.0
24774;1652;Bola4;5.0
24775;1652;Bola5;6.0
24776;1652;Bola6;7.0
24777;1652;Bola7;10.0
24778;1652;Bola8;11.0
24779;1652;Bola9;14.0
24780;1653;Bola1;2.0
24781;1653;Bola10;20.0
24782;1653;Bola11;21.0
24783;1653;Bola12;22.0
24784;1653;Bola13;23.0
24785;1653;Bola14;24.0
24786;1653;Bola15;25.0
24787;1653;Bola2;4.0
24788;1653;Bola3;5.0
24789;1653;Bola4;6.0
24790;1653;Bola5;7.0
24791;1653;Bola6;12.0
24792;1653;Bola7;14.0
24793;1653;Bola8;15.0
24794;1653;Bola9;17.0
24795;1654;Bola1;1.0
24796;1654;Bola10;18.0
24797;1654;Bola11;19.0
24798;1654;Bola12;20.0
24799;1654;Bola13;22.0
24800;1654;Bola14;23.0
24801;1654;Bola15;25.0
24802;1654;Bola2;2.0
24803;1654;Bola3;3.0
24804;1654;Bola4;4.0
24805;1654;Bola5;6.0
24806;1654;Bola6;10.0
24807;1654;Bola7;11.0
24808;1654;Bola8;13.0
24809;1654;Bola9;16.0
24810;1655;Bola1;1.0
24811;1655;Bola10;16.0
24812;1655;Bola11;18.0
24813;1655;Bola12;19.0
24814;1655;Bola13;20.0
24815;1655;Bola14;22.0
24816;1655;Bola15;23.0
24817;1655;Bola2;2.0
24818;1655;Bola3;3.0
24819;1655;Bola4;5.0
24820;1655;Bola5;6.0
24821;1655;Bola6;7.0
24822;1655;Bola7;10.0
24823;1655;Bola8;12.0
24824;1655;Bola9;14.0
24825;1656;Bola1;2.0
24826;1656;Bola10;15.0
24827;1656;Bola11;17.0
24828;1656;Bola12;19.0
24829;1656;Bola13;20.0
24830;1656;Bola14;23.0
24831;1656;Bola15;24.0
24832;1656;Bola2;3.0
24833;1656;Bola3;4.0
24834;1656;Bola4;5.0
24835;1656;Bola5;7.0
24836;1656;Bola6;10.0
24837;1656;Bola7;11.0
24838;1656;Bola8;12.0
24839;1656;Bola9;13.0
24840;1657;Bola1;3.0
24841;1657;Bola10;18.0
24842;1657;Bola11;19.0
24843;1657;Bola12;20.0
24844;1657;Bola13;21.0
24845;1657;Bola14;23.0
24846;1657;Bola15;24.0
24847;1657;Bola2;4.0
24848;1657;Bola3;6.0
24849;1657;Bola4;8.0
24850;1657;Bola5;9.0
24851;1657;Bola6;10.0
24852;1657;Bola7;12.0
24853;1657;Bola8;15.0
24854;1657;Bola9;17.0
24855;1658;Bola1;2.0
24856;1658;Bola10;16.0
24857;1658;Bola11;17.0
24858;1658;Bola12;18.0
24859;1658;Bola13;19.0
24860;1658;Bola14;20.0
24861;1658;Bola15;23.0
24862;1658;Bola2;4.0
24863;1658;Bola3;5.0
24864;1658;Bola4;6.0
24865;1658;Bola5;7.0
24866;1658;Bola6;8.0
24867;1658;Bola7;12.0
24868;1658;Bola8;13.0
24869;1658;Bola9;15.0
24870;1659;Bola1;2.0
24871;1659;Bola10;16.0
24872;1659;Bola11;20.0
24873;1659;Bola12;21.0
24874;1659;Bola13;22.0
24875;1659;Bola14;23.0
24876;1659;Bola15;25.0
24877;1659;Bola2;4.0
24878;1659;Bola3;7.0
24879;1659;Bola4;8.0
24880;1659;Bola5;9.0
24881;1659;Bola6;10.0
24882;1659;Bola7;12.0
24883;1659;Bola8;14.0
24884;1659;Bola9;15.0
24885;1660;Bola1;1.0
24886;1660;Bola10;17.0
24887;1660;Bola11;18.0
24888;1660;Bola12;20.0
24889;1660;Bola13;21.0
24890;1660;Bola14;24.0
24891;1660;Bola15;25.0
24892;1660;Bola2;2.0
24893;1660;Bola3;3.0
24894;1660;Bola4;7.0
24895;1660;Bola5;8.0
24896;1660;Bola6;10.0
24897;1660;Bola7;11.0
24898;1660;Bola8;13.0
24899;1660;Bola9;14.0
24900;1661;Bola1;2.0
24901;1661;Bola10;14.0
24902;1661;Bola11;17.0
24903;1661;Bola12;18.0
24904;1661;Bola13;21.0
24905;1661;Bola14;22.0
24906;1661;Bola15;23.0
24907;1661;Bola2;3.0
24908;1661;Bola3;5.0
24909;1661;Bola4;6.0
24910;1661;Bola5;7.0
24911;1661;Bola6;10.0
24912;1661;Bola7;11.0
24913;1661;Bola8;12.0
24914;1661;Bola9;13.0
24915;1662;Bola1;1.0
24916;1662;Bola10;17.0
24917;1662;Bola11;18.0
24918;1662;Bola12;20.0
24919;1662;Bola13;21.0
24920;1662;Bola14;22.0
24921;1662;Bola15;25.0
24922;1662;Bola2;2.0
24923;1662;Bola3;3.0
24924;1662;Bola4;5.0
24925;1662;Bola5;8.0
24926;1662;Bola6;10.0
24927;1662;Bola7;11.0
24928;1662;Bola8;13.0
24929;1662;Bola9;14.0
24930;1663;Bola1;1.0
24931;1663;Bola10;13.0
24932;1663;Bola11;16.0
24933;1663;Bola12;17.0
24934;1663;Bola13;21.0
24935;1663;Bola14;22.0
24936;1663;Bola15;23.0
24937;1663;Bola2;2.0
24938;1663;Bola3;3.0
24939;1663;Bola4;5.0
24940;1663;Bola5;6.0
24941;1663;Bola6;7.0
24942;1663;Bola7;9.0
24943;1663;Bola8;11.0
24944;1663;Bola9;12.0
24945;1664;Bola1;2.0
24946;1664;Bola10;16.0
24947;1664;Bola11;17.0
24948;1664;Bola12;18.0
24949;1664;Bola13;20.0
24950;1664;Bola14;24.0
24951;1664;Bola15;25.0
24952;1664;Bola2;4.0
24953;1664;Bola3;5.0
24954;1664;Bola4;6.0
24955;1664;Bola5;7.0
24956;1664;Bola6;8.0
24957;1664;Bola7;11.0
24958;1664;Bola8;13.0
24959;1664;Bola9;15.0
24960;1665;Bola1;1.0
24961;1665;Bola10;17.0
24962;1665;Bola11;18.0
24963;1665;Bola12;21.0
24964;1665;Bola13;22.0
24965;1665;Bola14;23.0
24966;1665;Bola15;24.0
24967;1665;Bola2;2.0
24968;1665;Bola3;4.0
24969;1665;Bola4;5.0
24970;1665;Bola5;8.0
24971;1665;Bola6;10.0
24972;1665;Bola7;12.0
24973;1665;Bola8;13.0
24974;1665;Bola9;15.0
24975;1666;Bola1;1.0
24976;1666;Bola10;14.0
24977;1666;Bola11;17.0
24978;1666;Bola12;20.0
24979;1666;Bola13;21.0
24980;1666;Bola14;24.0
24981;1666;Bola15;25.0
24982;1666;Bola2;2.0
24983;1666;Bola3;5.0
24984;1666;Bola4;6.0
24985;1666;Bola5;8.0
24986;1666;Bola6;9.0
24987;1666;Bola7;10.0
24988;1666;Bola8;12.0
24989;1666;Bola9;13.0
24990;1667;Bola1;1.0
24991;1667;Bola10;18.0
24992;1667;Bola11;20.0
24993;1667;Bola12;22.0
24994;1667;Bola13;23.0
24995;1667;Bola14;24.0
24996;1667;Bola15;25.0
24997;1667;Bola2;2.0
24998;1667;Bola3;3.0
24999;1667;Bola4;4.0
25000;1667;Bola5;8.0
25001;1667;Bola6;10.0
25002;1667;Bola7;11.0
25003;1667;Bola8;13.0
25004;1667;Bola9;16.0
25005;1668;Bola1;4.0
25006;1668;Bola10;18.0
25007;1668;Bola11;20.0
25008;1668;Bola12;21.0
25009;1668;Bola13;23.0
25010;1668;Bola14;24.0
25011;1668;Bola15;25.0
25012;1668;Bola2;5.0
25013;1668;Bola3;6.0
25014;1668;Bola4;8.0
25015;1668;Bola5;11.0
25016;1668;Bola6;12.0
25017;1668;Bola7;14.0
25018;1668;Bola8;16.0
25019;1668;Bola9;17.0
25020;1669;Bola1;1.0
25021;1669;Bola10;16.0
25022;1669;Bola11;17.0
25023;1669;Bola12;20.0
25024;1669;Bola13;21.0
25025;1669;Bola14;23.0
25026;1669;Bola15;25.0
25027;1669;Bola2;2.0
25028;1669;Bola3;3.0
25029;1669;Bola4;5.0
25030;1669;Bola5;6.0
25031;1669;Bola6;7.0
25032;1669;Bola7;8.0
25033;1669;Bola8;9.0
25034;1669;Bola9;12.0
25035;1670;Bola1;1.0
25036;1670;Bola10;17.0
25037;1670;Bola11;20.0
25038;1670;Bola12;21.0
25039;1670;Bola13;22.0
25040;1670;Bola14;23.0
25041;1670;Bola15;25.0
25042;1670;Bola2;2.0
25043;1670;Bola3;3.0
25044;1670;Bola4;4.0
25045;1670;Bola5;7.0
25046;1670;Bola6;11.0
25047;1670;Bola7;13.0
25048;1670;Bola8;14.0
25049;1670;Bola9;16.0
25050;1671;Bola1;1.0
25051;1671;Bola10;15.0
25052;1671;Bola11;18.0
25053;1671;Bola12;19.0
25054;1671;Bola13;21.0
25055;1671;Bola14;22.0
25056;1671;Bola15;25.0
25057;1671;Bola2;3.0
25058;1671;Bola3;4.0
25059;1671;Bola4;5.0
25060;1671;Bola5;8.0
25061;1671;Bola6;9.0
25062;1671;Bola7;10.0
25063;1671;Bola8;12.0
25064;1671;Bola9;14.0
25065;1672;Bola1;2.0
25066;1672;Bola10;20.0
25067;1672;Bola11;21.0
25068;1672;Bola12;22.0
25069;1672;Bola13;23.0
25070;1672;Bola14;24.0
25071;1672;Bola15;25.0
25072;1672;Bola2;3.0
25073;1672;Bola3;5.0
25074;1672;Bola4;6.0
25075;1672;Bola5;8.0
25076;1672;Bola6;9.0
25077;1672;Bola7;11.0
25078;1672;Bola8;17.0
25079;1672;Bola9;18.0
25080;1673;Bola1;1.0
25081;1673;Bola10;17.0
25082;1673;Bola11;19.0
25083;1673;Bola12;20.0
25084;1673;Bola13;23.0
25085;1673;Bola14;24.0
25086;1673;Bola15;25.0
25087;1673;Bola2;2.0
25088;1673;Bola3;4.0
25089;1673;Bola4;5.0
25090;1673;Bola5;7.0
25091;1673;Bola6;9.0
25092;1673;Bola7;11.0
25093;1673;Bola8;12.0
25094;1673;Bola9;15.0
25095;1674;Bola1;1.0
25096;1674;Bola10;19.0
25097;1674;Bola11;20.0
25098;1674;Bola12;21.0
25099;1674;Bola13;22.0
25100;1674;Bola14;23.0
25101;1674;Bola15;24.0
25102;1674;Bola2;2.0
25103;1674;Bola3;4.0
25104;1674;Bola4;5.0
25105;1674;Bola5;9.0
25106;1674;Bola6;10.0
25107;1674;Bola7;11.0
25108;1674;Bola8;12.0
25109;1674;Bola9;15.0
25110;1675;Bola1;1.0
25111;1675;Bola10;19.0
25112;1675;Bola11;20.0
25113;1675;Bola12;21.0
25114;1675;Bola13;22.0
25115;1675;Bola14;23.0
25116;1675;Bola15;25.0
25117;1675;Bola2;2.0
25118;1675;Bola3;3.0
25119;1675;Bola4;5.0
25120;1675;Bola5;7.0
25121;1675;Bola6;8.0
25122;1675;Bola7;9.0
25123;1675;Bola8;12.0
25124;1675;Bola9;14.0
25125;1676;Bola1;3.0
25126;1676;Bola10;16.0
25127;1676;Bola11;18.0
25128;1676;Bola12;20.0
25129;1676;Bola13;23.0
25130;1676;Bola14;24.0
25131;1676;Bola15;25.0
25132;1676;Bola2;4.0
25133;1676;Bola3;8.0
25134;1676;Bola4;9.0
25135;1676;Bola5;10.0
25136;1676;Bola6;12.0
25137;1676;Bola7;13.0
25138;1676;Bola8;14.0
25139;1676;Bola9;15.0
25140;1677;Bola1;1.0
25141;1677;Bola10;16.0
25142;1677;Bola11;17.0
25143;1677;Bola12;18.0
25144;1677;Bola13;19.0
25145;1677;Bola14;20.0
25146;1677;Bola15;22.0
25147;1677;Bola2;4.0
25148;1677;Bola3;5.0
25149;1677;Bola4;6.0
25150;1677;Bola5;9.0
25151;1677;Bola6;11.0
25152;1677;Bola7;12.0
25153;1677;Bola8;14.0
25154;1677;Bola9;15.0
25155;1678;Bola1;1.0
25156;1678;Bola10;18.0
25157;1678;Bola11;19.0
25158;1678;Bola12;20.0
25159;1678;Bola13;22.0
25160;1678;Bola14;23.0
25161;1678;Bola15;24.0
25162;1678;Bola2;3.0
25163;1678;Bola3;4.0
25164;1678;Bola4;5.0
25165;1678;Bola5;6.0
25166;1678;Bola6;8.0
25167;1678;Bola7;9.0
25168;1678;Bola8;14.0
25169;1678;Bola9;16.0
25170;1679;Bola1;5.0
25171;1679;Bola10;16.0
25172;1679;Bola11;17.0
25173;1679;Bola12;19.0
25174;1679;Bola13;20.0
25175;1679;Bola14;21.0
25176;1679;Bola15;23.0
25177;1679;Bola2;7.0
25178;1679;Bola3;8.0
25179;1679;Bola4;9.0
25180;1679;Bola5;10.0
25181;1679;Bola6;11.0
25182;1679;Bola7;12.0
25183;1679;Bola8;14.0
25184;1679;Bola9;15.0
25185;1680;Bola1;1.0
25186;1680;Bola10;14.0
25187;1680;Bola11;18.0
25188;1680;Bola12;20.0
25189;1680;Bola13;21.0
25190;1680;Bola14;23.0
25191;1680;Bola15;25.0
25192;1680;Bola2;2.0
25193;1680;Bola3;3.0
25194;1680;Bola4;7.0
25195;1680;Bola5;8.0
25196;1680;Bola6;10.0
25197;1680;Bola7;11.0
25198;1680;Bola8;12.0
25199;1680;Bola9;13.0
25200;1681;Bola1;1.0
25201;1681;Bola10;16.0
25202;1681;Bola11;17.0
25203;1681;Bola12;20.0
25204;1681;Bola13;22.0
25205;1681;Bola14;23.0
25206;1681;Bola15;25.0
25207;1681;Bola2;2.0
25208;1681;Bola3;3.0
25209;1681;Bola4;7.0
25210;1681;Bola5;8.0
25211;1681;Bola6;10.0
25212;1681;Bola7;11.0
25213;1681;Bola8;12.0
25214;1681;Bola9;15.0
25215;1682;Bola1;1.0
25216;1682;Bola10;17.0
25217;1682;Bola11;18.0
25218;1682;Bola12;19.0
25219;1682;Bola13;20.0
25220;1682;Bola14;21.0
25221;1682;Bola15;25.0
25222;1682;Bola2;4.0
25223;1682;Bola3;5.0
25224;1682;Bola4;6.0
25225;1682;Bola5;7.0
25226;1682;Bola6;9.0
25227;1682;Bola7;12.0
25228;1682;Bola8;13.0
25229;1682;Bola9;15.0
25230;1683;Bola1;1.0
25231;1683;Bola10;16.0
25232;1683;Bola11;17.0
25233;1683;Bola12;18.0
25234;1683;Bola13;23.0
25235;1683;Bola14;24.0
25236;1683;Bola15;25.0
25237;1683;Bola2;2.0
25238;1683;Bola3;3.0
25239;1683;Bola4;5.0
25240;1683;Bola5;9.0
25241;1683;Bola6;10.0
25242;1683;Bola7;11.0
25243;1683;Bola8;13.0
25244;1683;Bola9;15.0
25245;1684;Bola1;2.0
25246;1684;Bola10;16.0
25247;1684;Bola11;17.0
25248;1684;Bola12;22.0
25249;1684;Bola13;23.0
25250;1684;Bola14;24.0
25251;1684;Bola15;25.0
25252;1684;Bola2;4.0
25253;1684;Bola3;7.0
25254;1684;Bola4;9.0
25255;1684;Bola5;10.0
25256;1684;Bola6;12.0
25257;1684;Bola7;13.0
25258;1684;Bola8;14.0
25259;1684;Bola9;15.0
25260;1685;Bola1;1.0
25261;1685;Bola10;16.0
25262;1685;Bola11;17.0
25263;1685;Bola12;19.0
25264;1685;Bola13;21.0
25265;1685;Bola14;22.0
25266;1685;Bola15;24.0
25267;1685;Bola2;2.0
25268;1685;Bola3;3.0
25269;1685;Bola4;5.0
25270;1685;Bola5;6.0
25271;1685;Bola6;7.0
25272;1685;Bola7;11.0
25273;1685;Bola8;12.0
25274;1685;Bola9;14.0
25275;1686;Bola1;2.0
25276;1686;Bola10;18.0
25277;1686;Bola11;19.0
25278;1686;Bola12;20.0
25279;1686;Bola13;22.0
25280;1686;Bola14;23.0
25281;1686;Bola15;24.0
25282;1686;Bola2;4.0
25283;1686;Bola3;5.0
25284;1686;Bola4;6.0
25285;1686;Bola5;9.0
25286;1686;Bola6;10.0
25287;1686;Bola7;13.0
25288;1686;Bola8;15.0
25289;1686;Bola9;17.0
25290;1687;Bola1;1.0
25291;1687;Bola10;16.0
25292;1687;Bola11;17.0
25293;1687;Bola12;18.0
25294;1687;Bola13;19.0
25295;1687;Bola14;20.0
25296;1687;Bola15;24.0
25297;1687;Bola2;2.0
25298;1687;Bola3;3.0
25299;1687;Bola4;4.0
25300;1687;Bola5;6.0
25301;1687;Bola6;7.0
25302;1687;Bola7;9.0
25303;1687;Bola8;10.0
25304;1687;Bola9;14.0
25305;1688;Bola1;1.0
25306;1688;Bola10;15.0
25307;1688;Bola11;19.0
25308;1688;Bola12;21.0
25309;1688;Bola13;22.0
25310;1688;Bola14;24.0
25311;1688;Bola15;25.0
25312;1688;Bola2;3.0
25313;1688;Bola3;4.0
25314;1688;Bola4;5.0
25315;1688;Bola5;6.0
25316;1688;Bola6;7.0
25317;1688;Bola7;8.0
25318;1688;Bola8;10.0
25319;1688;Bola9;13.0
25320;1689;Bola1;1.0
25321;1689;Bola10;16.0
25322;1689;Bola11;17.0
25323;1689;Bola12;18.0
25324;1689;Bola13;19.0
25325;1689;Bola14;22.0
25326;1689;Bola15;23.0
25327;1689;Bola2;2.0
25328;1689;Bola3;6.0
25329;1689;Bola4;7.0
25330;1689;Bola5;9.0
25331;1689;Bola6;10.0
25332;1689;Bola7;11.0
25333;1689;Bola8;13.0
25334;1689;Bola9;14.0
25335;1690;Bola1;1.0
25336;1690;Bola10;16.0
25337;1690;Bola11;19.0
25338;1690;Bola12;20.0
25339;1690;Bola13;22.0
25340;1690;Bola14;23.0
25341;1690;Bola15;25.0
25342;1690;Bola2;2.0
25343;1690;Bola3;4.0
25344;1690;Bola4;5.0
25345;1690;Bola5;7.0
25346;1690;Bola6;8.0
25347;1690;Bola7;10.0
25348;1690;Bola8;13.0
25349;1690;Bola9;15.0
25350;1691;Bola1;1.0
25351;1691;Bola10;12.0
25352;1691;Bola11;13.0
25353;1691;Bola12;15.0
25354;1691;Bola13;16.0
25355;1691;Bola14;18.0
25356;1691;Bola15;19.0
25357;1691;Bola2;2.0
25358;1691;Bola3;3.0
25359;1691;Bola4;4.0
25360;1691;Bola5;5.0
25361;1691;Bola6;7.0
25362;1691;Bola7;8.0
25363;1691;Bola8;10.0
25364;1691;Bola9;11.0
25365;1692;Bola1;3.0
25366;1692;Bola10;18.0
25367;1692;Bola11;20.0
25368;1692;Bola12;22.0
25369;1692;Bola13;23.0
25370;1692;Bola14;24.0
25371;1692;Bola15;25.0
25372;1692;Bola2;5.0
25373;1692;Bola3;6.0
25374;1692;Bola4;7.0
25375;1692;Bola5;10.0
25376;1692;Bola6;12.0
25377;1692;Bola7;14.0
25378;1692;Bola8;15.0
25379;1692;Bola9;17.0
25380;1693;Bola1;1.0
25381;1693;Bola10;17.0
25382;1693;Bola11;19.0
25383;1693;Bola12;20.0
25384;1693;Bola13;21.0
25385;1693;Bola14;22.0
25386;1693;Bola15;23.0
25387;1693;Bola2;3.0
25388;1693;Bola3;4.0
25389;1693;Bola4;6.0
25390;1693;Bola5;7.0
25391;1693;Bola6;8.0
25392;1693;Bola7;11.0
25393;1693;Bola8;14.0
25394;1693;Bola9;16.0
25395;1694;Bola1;1.0
25396;1694;Bola10;17.0
25397;1694;Bola11;18.0
25398;1694;Bola12;19.0
25399;1694;Bola13;20.0
25400;1694;Bola14;23.0
25401;1694;Bola15;24.0
25402;1694;Bola2;2.0
